source_instance,target_instance,method,source,plan,resect_pct,overall_ge,mden_ge
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,7,37.52090216641258,0.5651913752192305,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,8,37.52090216641258,0.6055658722789642,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,8,37.52090216641258,0.5651913752192305,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,0,43.93740881602343,0.5989167440420923,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,0,43.93740881602343,0.5578097596203445,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,1,43.93740881602343,0.6018699061178169,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,1,43.93740881602343,0.559846022903126,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,2,43.93740881602343,0.6023109460435366,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,2,43.93740881602343,0.5630287320746931,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,3,43.93740881602343,0.6026256061075003,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,3,43.93740881602343,0.5628468998246157,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,4,43.93740881602343,0.6027623026926648,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,4,43.93740881602343,0.5628494790054679,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,5,43.93740881602343,0.603131125554524,0.6087033121916842
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,5,43.93740881602343,0.5631796141545444,0.5424594785059901
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,6,43.93740881602343,0.603131125554524,0.6087033121916842
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-43.93740881602343.json,6,43.93740881602343,0.5631796141545444,0.5424594785059901
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,0,61.90890061052391,0.5864541421644487,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,0,61.90890061052391,0.5491669245847518,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,1,61.90890061052391,0.5893608789848345,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,1,61.90890061052391,0.5511709481068813,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,2,61.90890061052391,0.5898844526978231,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,2,61.90890061052391,0.5517667388837305,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,3,61.90890061052391,0.5902455380171258,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,3,61.90890061052391,0.5535953781079129,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,4,61.90890061052391,0.5904260806767769,0.6042988019732205
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,4,61.90890061052391,0.5547572990818117,0.542107117688513
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,5,61.90890061052391,0.5905834107087589,0.6042988019732205
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-61.90890061052391.json,5,61.90890061052391,0.5544645620550913,0.542107117688513
